source_id,human_id,type
ENSMFAG00000029360,ENSG00000104472,ortholog_one2one
ENSMFAG00000000865,ENSG00000168575,ortholog_one2one
ENSMFAG00000001130,ENSG00000129566,ortholog_one2one
ENSMFAG00000026741,ENSG00000168077,ortholog_one2one
ENSMFAG00000034156,ENSG00000137266,ortholog_one2one
ENSMFAG00000037381,ENSG00000091010,ortholog_one2one
ENSMFAG00000031577,ENSG00000104413,ortholog_one2one
ENSMFAG00000044993,ENSG00000153317,ortholog_one2one
ENSMFAG00000005880,ENSG00000169856,ortholog_one2one
ENSMFAG00000034616,ENSG00000136573,ortholog_one2one
ENSMFAG00000058973,ENSG00000222862,ortholog_one2one
ENSMFAG00000043610,ENSG00000148604,ortholog_one2one
ENSMFAG00000015384,ENSG00000123908,ortholog_one2one
ENSMFAG00000031108,ENSG00000133731,ortholog_one2one
ENSMFAG00000021342,ENSG00000140006,ortholog_one2one
ENSMFAG00000035158,ENSG00000100934,ortholog_one2one
ENSMFAG00000047220,ENSG00000145681,ortholog_one2one
ENSMFAG00000012175,ENSG00000202490,ortholog_one2one
ENSMFAG00000022736,ENSG00000206822,ortholog_one2one
ENSMFAG00000036511,ENSG00000154319,ortholog_one2one
ENSMFAG00000000369,ENSG00000148602,ortholog_one2one
ENSMFAG00000010661,ENSG00000202242,ortholog_one2one
ENSMFAG00000032171,ENSG00000181790,ortholog_one2one
ENSMFAG00000020896,ENSG00000200693,ortholog_one2one
ENSMFAG00000038955,ENSG00000206744,ortholog_one2one
ENSMFAG00000017948,ENSG00000202157,ortholog_one2one
ENSMFAG00000046332,ENSG00000166415,ortholog_one2one
ENSMFAG00000059775,ENSG00000199368,ortholog_one2one
ENSMFAG00000009766,ENSG00000212411,ortholog_one2one
ENSMFAG00000000819,ENSG00000204033,ortholog_one2one
ENSMFAG00000042907,ENSG00000023839,ortholog_one2one
ENSMFAG00000044655,ENSG00000171320,ortholog_one2one
ENSMFAG00000002359,ENSG00000176209,ortholog_one2one
ENSMFAG00000030128,ENSG00000164920,ortholog_one2one
ENSMFAG00000048982,ENSG00000237702,ortholog_one2one
ENSMFAG00000039884,ENSG00000180822,ortholog_one2one
ENSMFAG00000044853,ENSG00000113649,ortholog_one2one
ENSMFAG00000001494,ENSG00000165757,ortholog_one2one
ENSMFAG00000055769,ENSG00000211710,ortholog_one2one
ENSMFAG00000014903,ENSG00000274701,ortholog_one2one
ENSMFAG00000039875,ENSG00000164176,ortholog_one2one
ENSMFAG00000031468,ENSG00000148835,ortholog_one2one
ENSMFAG00000042662,ENSG00000185271,ortholog_one2one
ENSMFAG00000011023,ENSG00000199701,ortholog_one2one
ENSMFAG00000007165,ENSG00000200887,ortholog_one2one
ENSMFAG00000033169,ENSG00000147432,ortholog_one2one
ENSMFAG00000004225,ENSG00000234616,ortholog_one2one
ENSMFAG00000054012,ENSG00000252066,ortholog_one2one
ENSMFAG00000036179,ENSG00000107951,ortholog_one2one
ENSMFAG00000035625,ENSG00000177182,ortholog_one2one
ENSMFAG00000064097,ENSG00000206641,ortholog_one2one
ENSMFAG00000061175,ENSG00000167653,ortholog_one2one
ENSMFAG00000018732,ENSG00000252861,ortholog_one2one
ENSMFAG00000001680,ENSG00000168078,ortholog_one2one
ENSMFAG00000045591,ENSG00000092094,ortholog_one2one
ENSMFAG00000031184,ENSG00000104643,ortholog_one2one
ENSMFAG00000007177,ENSG00000283867,ortholog_one2one
ENSMFAG00000051916,ENSG00000239625,ortholog_one2one
ENSMFAG00000061014,ENSG00000160886,ortholog_one2one
ENSMFAG00000000250,ENSG00000198246,ortholog_one2one
ENSMFAG00000001092,ENSG00000156162,ortholog_one2one
ENSMFAG00000003096,ENSG00000137766,ortholog_one2one
ENSMFAG00000019218,ENSG00000168079,ortholog_one2one
ENSMFAG00000026066,ENSG00000164695,ortholog_one2one
ENSMFAG00000058992,ENSG00000202182,ortholog_one2one
ENSMFAG00000054752,ENSG00000211745,ortholog_one2one
ENSMFAG00000025645,ENSG00000147434,ortholog_one2one
ENSMFAG00000002565,ENSG00000100823,ortholog_one2one
ENSMFAG00000057966,ENSG00000130193,ortholog_one2one
ENSMFAG00000050485,ENSG00000211734,ortholog_one2one
ENSMFAG00000001885,ENSG00000148600,ortholog_one2one
ENSMFAG00000057002,ENSG00000200304,ortholog_one2one
ENSMFAG00000044058,ENSG00000148843,ortholog_one2one
ENSMFAG00000059469,ENSG00000282939,ortholog_one2one
ENSMFAG00000035171,ENSG00000107968,ortholog_one2one
ENSMFAG00000021208,ENSG00000212342,ortholog_one2one
ENSMFAG00000043834,ENSG00000107731,ortholog_one2one
ENSMFAG00000014362,ENSG00000092208,ortholog_one2one
ENSMFAG00000002036,ENSG00000107554,ortholog_one2one
ENSMFAG00000044735,ENSG00000104497,ortholog_one2one
ENSMFAG00000043857,ENSG00000189233,ortholog_one2one
ENSMFAG00000034665,ENSG00000132549,ortholog_one2one
ENSMFAG00000035190,ENSG00000127184,ortholog_one2one
ENSMFAG00000039203,ENSG00000165782,ortholog_one2one
ENSMFAG00000031016,ENSG00000131931,ortholog_one2one
ENSMFAG00000009353,ENSG00000207013,ortholog_one2one
ENSMFAG00000062372,ENSG00000211714,ortholog_one2one
ENSMFAG00000030144,ENSG00000211716,ortholog_one2one
ENSMFAG00000000140,ENSG00000155897,ortholog_one2one
ENSMFAG00000030243,ENSG00000211717,ortholog_one2one
ENSMFAG00000031456,ENSG00000198363,ortholog_one2one
ENSMFAG00000051785,ENSG00000211720,ortholog_one2one
ENSMFAG00000000150,ENSG00000166228,ortholog_one2one
ENSMFAG00000038968,ENSG00000207600,ortholog_one2one
ENSMFAG00000019420,ENSG00000239744,ortholog_one2one
ENSMFAG00000050861,ENSG00000120925,ortholog_one2one
ENSMFAG00000001707,ENSG00000184672,ortholog_one2one
ENSMFAG00000000706,ENSG00000166224,ortholog_one2one
ENSMFAG00000001089,ENSG00000171044,ortholog_one2one
ENSMFAG00000041437,ENSG00000137274,ortholog_one2one
ENSMFAG00000008277,ENSG00000242719,ortholog_one2one
ENSMFAG00000038668,ENSG00000054654,ortholog_one2one
ENSMFAG00000000785,ENSG00000134014,ortholog_one2one
ENSMFAG00000030501,ENSG00000173250,ortholog_one2one
ENSMFAG00000001450,ENSG00000182400,ortholog_one2one
ENSMFAG00000030022,ENSG00000254093,ortholog_one2one
ENSMFAG00000039238,ENSG00000166220,ortholog_one2one
ENSMFAG00000054164,ENSG00000206699,ortholog_one2one
ENSMFAG00000007369,ENSG00000120054,ortholog_one2one
ENSMFAG00000040677,ENSG00000207804,ortholog_one2one
ENSMFAG00000056076,ENSG00000206701,ortholog_one2one
ENSMFAG00000047350,ENSG00000171056,ortholog_one2one
ENSMFAG00000001164,ENSG00000169398,ortholog_one2one
ENSMFAG00000002974,ENSG00000138172,ortholog_one2one
ENSMFAG00000036370,ENSG00000164941,ortholog_one2one
ENSMFAG00000011032,ENSG00000243254,ortholog_one2one
ENSMFAG00000037698,ENSG00000145715,ortholog_one2one
ENSMFAG00000032380,ENSG00000185933,ortholog_one2one
ENSMFAG00000003712,ENSG00000100941,ortholog_one2one
ENSMFAG00000030325,ENSG00000179142,ortholog_one2one
ENSMFAG00000050069,ENSG00000164919,ortholog_one2one
ENSMFAG00000045489,ENSG00000171060,ortholog_one2one
ENSMFAG00000025835,ENSG00000133739,ortholog_one2one
ENSMFAG00000009610,ENSG00000183128,ortholog_one2one
ENSMFAG00000002509,ENSG00000138316,ortholog_one2one
ENSMFAG00000023010,ENSG00000258436,ortholog_one2one
ENSMFAG00000044801,ENSG00000168081,ortholog_one2one
ENSMFAG00000043609,ENSG00000188373,ortholog_one2one
ENSMFAG00000035527,ENSG00000168172,ortholog_one2one
ENSMFAG00000001140,ENSG00000107954,ortholog_one2one
ENSMFAG00000037119,ENSG00000137275,ortholog_one2one
ENSMFAG00000042685,ENSG00000183621,ortholog_one2one
ENSMFAG00000041054,ENSG00000196072,ortholog_one2one
ENSMFAG00000036920,ENSG00000186918,ortholog_one2one
ENSMFAG00000056123,ENSG00000133740,ortholog_one2one
ENSMFAG00000059795,ENSG00000253534,ortholog_one2one
ENSMFAG00000043812,ENSG00000165678,ortholog_one2one
ENSMFAG00000033010,ENSG00000180644,ortholog_one2one
ENSMFAG00000065434,ENSG00000207361,ortholog_one2one
ENSMFAG00000036525,ENSG00000175305,ortholog_one2one
ENSMFAG00000002073,ENSG00000185942,ortholog_one2one
ENSMFAG00000042046,ENSG00000107566,ortholog_one2one
ENSMFAG00000023531,ENSG00000258818,ortholog_one2one
ENSMFAG00000021723,ENSG00000184647,ortholog_one2one
ENSMFAG00000058414,ENSG00000185015,ortholog_one2one
ENSMFAG00000044985,ENSG00000107957,ortholog_one2one
ENSMFAG00000000941,ENSG00000132554,ortholog_one2one
ENSMFAG00000026797,ENSG00000200789,ortholog_one2one
ENSMFAG00000053241,ENSG00000181562,ortholog_one2one
ENSMFAG00000042570,ENSG00000148516,ortholog_one2one
ENSMFAG00000036698,ENSG00000140009,ortholog_one2one
ENSMFAG00000011090,ENSG00000202514,ortholog_one2one
ENSMFAG00000062707,ENSG00000181552,ortholog_one2one
ENSMFAG00000035954,ENSG00000124588,ortholog_one2one
ENSMFAG00000060031,ENSG00000276405,ortholog_one2one
ENSMFAG00000000426,ENSG00000213341,ortholog_one2one
ENSMFAG00000005965,ENSG00000133742,ortholog_one2one
ENSMFAG00000043613,ENSG00000214050,ortholog_one2one
ENSMFAG00000059313,ENSG00000164938,ortholog_one2one
ENSMFAG00000005448,ENSG00000169413,ortholog_one2one
ENSMFAG00000007009,ENSG00000212324,ortholog_one2one
ENSMFAG00000030276,ENSG00000275791,ortholog_one2one
ENSMFAG00000039573,ENSG00000107719,ortholog_one2one
ENSMFAG00000005817,ENSG00000200774,ortholog_one2one
ENSMFAG00000054186,ENSG00000275743,ortholog_one2one
ENSMFAG00000062319,ENSG00000261667,ortholog_one2one
ENSMFAG00000020821,ENSG00000137563,ortholog_one2one
ENSMFAG00000055711,ENSG00000129538,ortholog_one2one
ENSMFAG00000065709,ENSG00000276819,ortholog_one2one
ENSMFAG00000001562,ENSG00000156170,ortholog_one2one
ENSMFAG00000002611,ENSG00000156475,ortholog_one2one
ENSMFAG00000009421,ENSG00000207452,ortholog_one2one
ENSMFAG00000011353,ENSG00000275243,ortholog_one2one
ENSMFAG00000000412,ENSG00000164879,ortholog_one2one
ENSMFAG00000062427,ENSG00000276557,ortholog_one2one
ENSMFAG00000035514,ENSG00000137561,ortholog_one2one
ENSMFAG00000063073,ENSG00000200525,ortholog_one2one
ENSMFAG00000018942,ENSG00000211746,ortholog_one2one
ENSMFAG00000050051,ENSG00000175895,ortholog_one2one
ENSMFAG00000040897,ENSG00000222503,ortholog_one2one
ENSMFAG00000027151,ENSG00000104267,ortholog_one2one
ENSMFAG00000036176,ENSG00000176956,ortholog_one2one
ENSMFAG00000060792,ENSG00000211749,ortholog_one2one
ENSMFAG00000050506,ENSG00000169385,ortholog_one2one
ENSMFAG00000041817,ENSG00000107960,ortholog_one2one
ENSMFAG00000008600,ENSG00000243817,ortholog_one2one
ENSMFAG00000036930,ENSG00000100714,ortholog_one2one
ENSMFAG00000012497,ENSG00000211750,ortholog_one2one
ENSMFAG00000044442,ENSG00000156172,ortholog_one2one
ENSMFAG00000008721,ENSG00000134480,ortholog_one2one
ENSMFAG00000021171,ENSG00000212464,ortholog_one2one
ENSMFAG00000035571,ENSG00000147614,ortholog_one2one
ENSMFAG00000030395,ENSG00000282499,ortholog_one2one
ENSMFAG00000043451,ENSG00000185728,ortholog_one2one
ENSMFAG00000062976,ENSG00000277494,ortholog_one2one
ENSMFAG00000043844,ENSG00000124570,ortholog_one2one
ENSMFAG00000042199,ENSG00000253649,ortholog_one2one
ENSMFAG00000005846,ENSG00000207362,ortholog_one2one
ENSMFAG00000039411,ENSG00000185737,ortholog_one2one
ENSMFAG00000058525,ENSG00000277635,ortholog_one2one
ENSMFAG00000051220,ENSG00000266569,ortholog_one2one
ENSMFAG00000030987,ENSG00000107593,ortholog_one2one
ENSMFAG00000058835,ENSG00000211752,ortholog_one2one
ENSMFAG00000045416,ENSG00000147613,ortholog_one2one
ENSMFAG00000058708,ENSG00000179841,ortholog_one2one
ENSMFAG00000021417,ENSG00000241964,ortholog_one2one
ENSMFAG00000024503,ENSG00000211753,ortholog_one2one
ENSMFAG00000007328,ENSG00000065613,ortholog_one2one
ENSMFAG00000050260,ENSG00000207128,ortholog_one2one
ENSMFAG00000065833,ENSG00000232869,ortholog_one2one
ENSMFAG00000038420,ENSG00000164893,ortholog_one2one
ENSMFAG00000041504,ENSG00000156574,ortholog_one2one
ENSMFAG00000036916,ENSG00000089775,ortholog_one2one
ENSMFAG00000012645,ENSG00000284321,ortholog_one2one
ENSMFAG00000058144,ENSG00000202112,ortholog_one2one
ENSMFAG00000050382,ENSG00000200462,ortholog_one2one
ENSMFAG00000035598,ENSG00000075290,ortholog_one2one
ENSMFAG00000042767,ENSG00000140379,ortholog_one2one
ENSMFAG00000021673,ENSG00000207816,ortholog_one2one
ENSMFAG00000036968,ENSG00000126804,ortholog_one2one
ENSMFAG00000000143,ENSG00000148730,ortholog_one2one
ENSMFAG00000039122,ENSG00000156466,ortholog_one2one
ENSMFAG00000003462,ENSG00000165322,ortholog_one2one
ENSMFAG00000029976,ENSG00000173273,ortholog_one2one
ENSMFAG00000035550,ENSG00000184428,ortholog_one2one
ENSMFAG00000013431,ENSG00000172817,ortholog_one2one
ENSMFAG00000042251,ENSG00000170542,ortholog_one2one
ENSMFAG00000043520,ENSG00000075826,ortholog_one2one
ENSMFAG00000000284,ENSG00000165807,ortholog_one2one
ENSMFAG00000041994,ENSG00000172731,ortholog_one2one
ENSMFAG00000045344,ENSG00000086666,ortholog_one2one
ENSMFAG00000043023,ENSG00000164180,ortholog_one2one
ENSMFAG00000045719,ENSG00000123124,ortholog_one2one
ENSMFAG00000020573,ENSG00000104442,ortholog_one2one
ENSMFAG00000024363,ENSG00000207415,ortholog_one2one
ENSMFAG00000008932,ENSG00000207275,ortholog_one2one
ENSMFAG00000042746,ENSG00000173281,ortholog_one2one
ENSMFAG00000001421,ENSG00000021355,ortholog_one2one
ENSMFAG00000056150,ENSG00000275070,ortholog_one2one
ENSMFAG00000014374,ENSG00000212221,ortholog_one2one
ENSMFAG00000042646,ENSG00000066855,ortholog_one2one
ENSMFAG00000042157,ENSG00000156469,ortholog_one2one
ENSMFAG00000032737,ENSG00000158106,ortholog_one2one
ENSMFAG00000043253,ENSG00000148734,ortholog_one2one
ENSMFAG00000032602,ENSG00000104626,ortholog_one2one
ENSMFAG00000006414,ENSG00000212414,ortholog_one2one
ENSMFAG00000014912,ENSG00000206958,ortholog_one2one
ENSMFAG00000034154,ENSG00000103876,ortholog_one2one
ENSMFAG00000053611,ENSG00000147669,ortholog_one2one
ENSMFAG00000038498,ENSG00000065618,ortholog_one2one
ENSMFAG00000015015,ENSG00000284447,ortholog_one2one
ENSMFAG00000045856,ENSG00000108219,ortholog_one2one
ENSMFAG00000036060,ENSG00000014164,ortholog_one2one
ENSMFAG00000035789,ENSG00000126822,ortholog_one2one
ENSMFAG00000043098,ENSG00000180817,ortholog_one2one
ENSMFAG00000027456,ENSG00000104450,ortholog_one2one
ENSMFAG00000043376,ENSG00000166135,ortholog_one2one
ENSMFAG00000002466,ENSG00000104518,ortholog_one2one
ENSMFAG00000000779,ENSG00000010438,ortholog_one2one
ENSMFAG00000030553,ENSG00000207244,ortholog_one2one
ENSMFAG00000006095,ENSG00000254324,ortholog_one2one
ENSMFAG00000021832,ENSG00000241291,ortholog_one2one
ENSMFAG00000006763,ENSG00000200713,ortholog_one2one
ENSMFAG00000044540,ENSG00000176623,ortholog_one2one
ENSMFAG00000034149,ENSG00000156471,ortholog_one2one
ENSMFAG00000010101,ENSG00000199667,ortholog_one2one
ENSMFAG00000034489,ENSG00000205268,ortholog_one2one
ENSMFAG00000035654,ENSG00000147324,ortholog_one2one
ENSMFAG00000044479,ENSG00000081189,ortholog_one2one
ENSMFAG00000005597,ENSG00000251858,ortholog_one2one
ENSMFAG00000006335,ENSG00000169302,ortholog_one2one
ENSMFAG00000044073,ENSG00000034677,ortholog_one2one
ENSMFAG00000048993,ENSG00000253958,ortholog_one2one
ENSMFAG00000039677,ENSG00000165379,ortholog_one2one
ENSMFAG00000007898,ENSG00000263616,ortholog_one2one
ENSMFAG00000040150,ENSG00000147813,ortholog_one2one
ENSMFAG00000034459,ENSG00000105339,ortholog_one2one
ENSMFAG00000031433,ENSG00000085719,ortholog_one2one
ENSMFAG00000001849,ENSG00000172379,ortholog_one2one
ENSMFAG00000059524,ENSG00000199732,ortholog_one2one
ENSMFAG00000035675,ENSG00000275342,ortholog_one2one
ENSMFAG00000062836,ENSG00000240250,ortholog_one2one
ENSMFAG00000005531,ENSG00000202095,ortholog_one2one
ENSMFAG00000032006,ENSG00000170289,ortholog_one2one
ENSMFAG00000041514,ENSG00000075891,ortholog_one2one
ENSMFAG00000040775,ENSG00000156521,ortholog_one2one
ENSMFAG00000003299,ENSG00000178217,ortholog_one2one
ENSMFAG00000045205,ENSG00000113657,ortholog_one2one
ENSMFAG00000038472,ENSG00000070182,ortholog_one2one
ENSMFAG00000031789,ENSG00000147655,ortholog_one2one
ENSMFAG00000043665,ENSG00000186106,ortholog_one2one
ENSMFAG00000033742,ENSG00000154359,ortholog_one2one
ENSMFAG00000041222,ENSG00000169439,ortholog_one2one
ENSMFAG00000001799,ENSG00000147570,ortholog_one2one
ENSMFAG00000004041,ENSG00000042286,ortholog_one2one
ENSMFAG00000040613,ENSG00000189139,ortholog_one2one
ENSMFAG00000020698,ENSG00000283788,ortholog_one2one
ENSMFAG00000031603,ENSG00000176571,ortholog_one2one
ENSMFAG00000042840,ENSG00000174226,ortholog_one2one
ENSMFAG00000035957,ENSG00000099284,ortholog_one2one
ENSMFAG00000033346,ENSG00000156384,ortholog_one2one
ENSMFAG00000036901,ENSG00000153140,ortholog_one2one
ENSMFAG00000037435,ENSG00000222139,ortholog_one2one
ENSMFAG00000042422,ENSG00000022567,ortholog_one2one
ENSMFAG00000053092,ENSG00000136379,ortholog_one2one
ENSMFAG00000065313,ENSG00000206888,ortholog_one2one
ENSMFAG00000003103,ENSG00000104324,ortholog_one2one
ENSMFAG00000048564,ENSG00000250305,ortholog_one2one
ENSMFAG00000001314,ENSG00000176055,ortholog_one2one
ENSMFAG00000035456,ENSG00000104408,ortholog_one2one
ENSMFAG00000043331,ENSG00000122378,ortholog_one2one
ENSMFAG00000065222,ENSG00000258289,ortholog_one2one
ENSMFAG00000038869,ENSG00000165637,ortholog_one2one
ENSMFAG00000025336,ENSG00000176566,ortholog_one2one
ENSMFAG00000031330,ENSG00000103888,ortholog_one2one
ENSMFAG00000044845,ENSG00000070756,ortholog_one2one
ENSMFAG00000051571,ENSG00000204882,ortholog_one2one
ENSMFAG00000040046,ENSG00000156103,ortholog_one2one
ENSMFAG00000042449,ENSG00000119906,ortholog_one2one
ENSMFAG00000043638,ENSG00000197748,ortholog_one2one
ENSMFAG00000057504,ENSG00000113356,ortholog_one2one
ENSMFAG00000004059,ENSG00000147573,ortholog_one2one
ENSMFAG00000039586,ENSG00000176153,ortholog_one2one
ENSMFAG00000041768,ENSG00000176049,ortholog_one2one
ENSMFAG00000060179,ENSG00000117899,ortholog_one2one
ENSMFAG00000032623,ENSG00000179476,ortholog_one2one
ENSMFAG00000031434,ENSG00000133665,ortholog_one2one
ENSMFAG00000038405,ENSG00000095539,ortholog_one2one
ENSMFAG00000023956,ENSG00000202001,ortholog_one2one
ENSMFAG00000030843,ENSG00000180543,ortholog_one2one
ENSMFAG00000036906,ENSG00000170788,ortholog_one2one
ENSMFAG00000034572,ENSG00000176018,ortholog_one2one
ENSMFAG00000020691,ENSG00000222795,ortholog_one2one
ENSMFAG00000033166,ENSG00000179454,ortholog_one2one
ENSMFAG00000016063,ENSG00000207215,ortholog_one2one
ENSMFAG00000030365,ENSG00000104524,ortholog_one2one
ENSMFAG00000045048,ENSG00000139998,ortholog_one2one
ENSMFAG00000001740,ENSG00000164924,ortholog_one2one
ENSMFAG00000045266,ENSG00000184489,ortholog_one2one
ENSMFAG00000038649,ENSG00000197467,ortholog_one2one
ENSMFAG00000039949,ENSG00000156206,ortholog_one2one
ENSMFAG00000036285,ENSG00000147571,ortholog_one2one
ENSMFAG00000038544,ENSG00000151224,ortholog_one2one
ENSMFAG00000011189,ENSG00000239731,ortholog_one2one
ENSMFAG00000016746,ENSG00000242315,ortholog_one2one
ENSMFAG00000036954,ENSG00000055950,ortholog_one2one
ENSMFAG00000033013,ENSG00000156671,ortholog_one2one
ENSMFAG00000042747,ENSG00000179041,ortholog_one2one
ENSMFAG00000003386,ENSG00000170759,ortholog_one2one
ENSMFAG00000045969,ENSG00000104412,ortholog_one2one
ENSMFAG00000041007,ENSG00000198718,ortholog_one2one
ENSMFAG00000039516,ENSG00000147649,ortholog_one2one
ENSMFAG00000043130,ENSG00000164265,ortholog_one2one
ENSMFAG00000032017,ENSG00000172349,ortholog_one2one
ENSMFAG00000045210,ENSG00000104522,ortholog_one2one
ENSMFAG00000033647,ENSG00000164266,ortholog_one2one
ENSMFAG00000032687,ENSG00000164199,ortholog_one2one
ENSMFAG00000032824,ENSG00000107815,ortholog_one2one
ENSMFAG00000020312,ENSG00000104312,ortholog_one2one
ENSMFAG00000031443,ENSG00000226807,ortholog_one2one
ENSMFAG00000001550,ENSG00000178776,ortholog_one2one
ENSMFAG00000010841,ENSG00000206660,ortholog_one2one
ENSMFAG00000054876,ENSG00000183309,ortholog_one2one
ENSMFAG00000029609,ENSG00000225781,ortholog_one2one
ENSMFAG00000048904,ENSG00000107816,ortholog_one2one
ENSMFAG00000014558,ENSG00000239211,ortholog_one2one
ENSMFAG00000030923,ENSG00000147576,ortholog_one2one
ENSMFAG00000019958,ENSG00000207359,ortholog_one2one
ENSMFAG00000046245,ENSG00000257365,ortholog_one2one
ENSMFAG00000015521,ENSG00000238854,ortholog_one2one
ENSMFAG00000035634,ENSG00000159763,ortholog_one2one
ENSMFAG00000053434,ENSG00000208033,ortholog_one2one
ENSMFAG00000057847,ENSG00000252482,ortholog_one2one
ENSMFAG00000024999,ENSG00000164823,ortholog_one2one
ENSMFAG00000032722,ENSG00000083307,ortholog_one2one
ENSMFAG00000042318,ENSG00000181135,ortholog_one2one
ENSMFAG00000045443,ENSG00000122359,ortholog_one2one
ENSMFAG00000037794,ENSG00000186862,ortholog_one2one
ENSMFAG00000061425,ENSG00000236398,ortholog_one2one
ENSMFAG00000007112,ENSG00000199643,ortholog_one2one
ENSMFAG00000039973,ENSG00000140463,ortholog_one2one
ENSMFAG00000017832,ENSG00000239043,ortholog_one2one
ENSMFAG00000033599,ENSG00000148834,ortholog_one2one
ENSMFAG00000030150,ENSG00000164841,ortholog_one2one
ENSMFAG00000030123,ENSG00000221937,ortholog_one2one
ENSMFAG00000029353,ENSG00000079393,ortholog_one2one
ENSMFAG00000022673,ENSG00000202399,ortholog_one2one
ENSMFAG00000030759,ENSG00000133710,ortholog_one2one
ENSMFAG00000038306,ENSG00000120616,ortholog_one2one
ENSMFAG00000035501,ENSG00000107819,ortholog_one2one
ENSMFAG00000031071,ENSG00000174417,ortholog_one2one
ENSMFAG00000031346,ENSG00000172345,ortholog_one2one
ENSMFAG00000031762,ENSG00000113369,ortholog_one2one
ENSMFAG00000063924,ENSG00000107821,ortholog_one2one
ENSMFAG00000040120,ENSG00000181085,ortholog_one2one
ENSMFAG00000034546,ENSG00000188869,ortholog_one2one
ENSMFAG00000036726,ENSG00000104490,ortholog_one2one
ENSMFAG00000042061,ENSG00000178826,ortholog_one2one
ENSMFAG00000060047,ENSG00000206949,ortholog_one2one
ENSMFAG00000042049,ENSG00000104341,ortholog_one2one
ENSMFAG00000045878,ENSG00000107807,ortholog_one2one
ENSMFAG00000043118,ENSG00000120526,ortholog_one2one
ENSMFAG00000050681,ENSG00000065621,ortholog_one2one
ENSMFAG00000062065,ENSG00000197334,ortholog_one2one
ENSMFAG00000030845,ENSG00000104320,ortholog_one2one
ENSMFAG00000037306,ENSG00000125952,ortholog_one2one
ENSMFAG00000044811,ENSG00000171045,ortholog_one2one
ENSMFAG00000033113,ENSG00000196800,ortholog_one2one
ENSMFAG00000032357,ENSG00000171224,ortholog_one2one
ENSMFAG00000000383,ENSG00000187790,ortholog_one2one
ENSMFAG00000005865,ENSG00000200484,ortholog_one2one
ENSMFAG00000043365,ENSG00000185697,ortholog_one2one
ENSMFAG00000031846,ENSG00000180921,ortholog_one2one
ENSMFAG00000058165,ENSG00000183496,ortholog_one2one
ENSMFAG00000052611,ENSG00000222238,ortholog_one2one
ENSMFAG00000034416,ENSG00000178172,ortholog_one2one
ENSMFAG00000053155,ENSG00000238372,ortholog_one2one
ENSMFAG00000043589,ENSG00000099282,ortholog_one2one
ENSMFAG00000038680,ENSG00000204291,ortholog_one2one
ENSMFAG00000057374,ENSG00000148841,ortholog_one2one
ENSMFAG00000033371,ENSG00000133678,ortholog_one2one
ENSMFAG00000044548,ENSG00000120533,ortholog_one2one
ENSMFAG00000042207,ENSG00000106144,ortholog_one2one
ENSMFAG00000058039,ENSG00000203499,ortholog_one2one
ENSMFAG00000005295,ENSG00000166167,ortholog_one2one
ENSMFAG00000001756,ENSG00000214510,ortholog_one2one
ENSMFAG00000045771,ENSG00000075073,ortholog_one2one
ENSMFAG00000031366,ENSG00000175073,ortholog_one2one
ENSMFAG00000004781,ENSG00000253602,ortholog_one2one
ENSMFAG00000040257,ENSG00000188716,ortholog_one2one
ENSMFAG00000053265,ENSG00000145879,ortholog_one2one
ENSMFAG00000043659,ENSG00000048392,ortholog_one2one
ENSMFAG00000011481,ENSG00000201365,ortholog_one2one
ENSMFAG00000035938,ENSG00000205038,ortholog_one2one
ENSMFAG00000042275,ENSG00000132561,ortholog_one2one
ENSMFAG00000035977,ENSG00000120051,ortholog_one2one
ENSMFAG00000045610,ENSG00000133661,ortholog_one2one
ENSMFAG00000032034,ENSG00000104325,ortholog_one2one
ENSMFAG00000062013,ENSG00000239419,ortholog_one2one
ENSMFAG00000049241,ENSG00000240322,ortholog_one2one
ENSMFAG00000044805,ENSG00000204909,ortholog_one2one
ENSMFAG00000042802,ENSG00000033170,ortholog_one2one
ENSMFAG00000038692,ENSG00000188037,ortholog_one2one
ENSMFAG00000036059,ENSG00000156515,ortholog_one2one
ENSMFAG00000043080,ENSG00000166169,ortholog_one2one
ENSMFAG00000043373,ENSG00000179950,ortholog_one2one
ENSMFAG00000032437,ENSG00000156650,ortholog_one2one
ENSMFAG00000055438,ENSG00000278348,ortholog_one2one
ENSMFAG00000039319,ENSG00000159784,ortholog_one2one
ENSMFAG00000043277,ENSG00000216937,ortholog_one2one
ENSMFAG00000000766,ENSG00000147654,ortholog_one2one
ENSMFAG00000000695,ENSG00000104327,ortholog_one2one
ENSMFAG00000036058,ENSG00000166171,ortholog_one2one
ENSMFAG00000037162,ENSG00000104205,ortholog_one2one
ENSMFAG00000045852,ENSG00000145868,ortholog_one2one
ENSMFAG00000008239,ENSG00000143947,ortholog_one2one
ENSMFAG00000031945,ENSG00000156482,ortholog_one2one
ENSMFAG00000044216,ENSG00000104517,ortholog_one2one
ENSMFAG00000044810,ENSG00000107829,ortholog_one2one
ENSMFAG00000044249,ENSG00000159840,ortholog_one2one
ENSMFAG00000032042,ENSG00000180694,ortholog_one2one
ENSMFAG00000005737,ENSG00000222051,ortholog_one2one
ENSMFAG00000044430,ENSG00000156510,ortholog_one2one
ENSMFAG00000063832,ENSG00000165424,ortholog_one2one
ENSMFAG00000002873,ENSG00000185189,ortholog_one2one
ENSMFAG00000010766,ENSG00000200860,ortholog_one2one
