source_id,human_id,type
ENSCJAG00000005394,ENSG00000088538,ortholog_one2one
ENSCJAG00000019581,ENSG00000168878,ortholog_one2one
ENSCJAG00000017049,ENSG00000119919,ortholog_one2one
ENSCJAG00000004235,ENSG00000169436,ortholog_one2one
ENSCJAG00000002529,ENSG00000140259,ortholog_one2one
ENSCJAG00000015123,ENSG00000182185,ortholog_one2one
ENSCJAG00000019048,ENSG00000168515,ortholog_one2one
ENSCJAG00000042078,ENSG00000237651,ortholog_one2one
ENSCJAG00000077730,ENSG00000187840,ortholog_one2one
ENSCJAG00000010977,ENSG00000149090,ortholog_one2one
ENSCJAG00000043671,ENSG00000109079,ortholog_one2one
ENSCJAG00000018407,ENSG00000117984,ortholog_one2one
ENSCJAG00000003004,ENSG00000143106,ortholog_one2one
ENSCJAG00000013174,ENSG00000095739,ortholog_one2one
ENSCJAG00000019050,ENSG00000124939,ortholog_one2one
ENSCJAG00000042303,ENSG00000155287,ortholog_one2one
ENSCJAG00000018392,ENSG00000137817,ortholog_one2one
ENSCJAG00000002506,ENSG00000092470,ortholog_one2one
ENSCJAG00000076051,ENSG00000182759,ortholog_one2one
ENSCJAG00000086769,ENSG00000074319,ortholog_one2one
ENSCJAG00000012128,ENSG00000127585,ortholog_one2one
ENSCJAG00000012999,ENSG00000058056,ortholog_one2one
ENSCJAG00000002874,ENSG00000164053,ortholog_one2one
ENSCJAG00000082501,ENSG00000143028,ortholog_one2one
ENSCJAG00000058578,ENSG00000124935,ortholog_one2one
ENSCJAG00000006304,ENSG00000187391,ortholog_one2one
ENSCJAG00000008025,ENSG00000106633,ortholog_one2one
ENSCJAG00000015212,ENSG00000165457,ortholog_one2one
ENSCJAG00000010788,ENSG00000109846,ortholog_one2one
ENSCJAG00000019059,ENSG00000110484,ortholog_one2one
ENSCJAG00000008657,ENSG00000169122,ortholog_one2one
ENSCJAG00000012917,ENSG00000101605,ortholog_one2one
ENSCJAG00000007699,ENSG00000023171,ortholog_one2one
ENSCJAG00000021444,ENSG00000158106,ortholog_one2one
ENSCJAG00000014001,ENSG00000160703,ortholog_one2one
ENSCJAG00000019054,ENSG00000197745,ortholog_one2one
ENSCJAG00000009029,ENSG00000162929,ortholog_one2one
ENSCJAG00000016455,ENSG00000157087,ortholog_one2one
ENSCJAG00000013261,ENSG00000129657,ortholog_one2one
ENSCJAG00000017079,ENSG00000198018,ortholog_one2one
ENSCJAG00000015224,ENSG00000110195,ortholog_one2one
ENSCJAG00000061508,ENSG00000170276,ortholog_one2one
ENSCJAG00000036768,ENSG00000067704,ortholog_one2one
ENSCJAG00000014899,ENSG00000048649,ortholog_one2one
ENSCJAG00000001913,ENSG00000120800,ortholog_one2one
ENSCJAG00000002642,ENSG00000129691,ortholog_one2one
ENSCJAG00000008666,ENSG00000215114,ortholog_one2one
ENSCJAG00000016232,ENSG00000188649,ortholog_one2one
ENSCJAG00000011802,ENSG00000072195,ortholog_one2one
ENSCJAG00000082918,ENSG00000149300,ortholog_one2one
ENSCJAG00000017712,ENSG00000139629,ortholog_one2one
ENSCJAG00000014339,ENSG00000150676,ortholog_one2one
ENSCJAG00000003025,ENSG00000162650,ortholog_one2one
ENSCJAG00000014003,ENSG00000172367,ortholog_one2one
ENSCJAG00000012490,ENSG00000087095,ortholog_one2one
ENSCJAG00000019594,ENSG00000168883,ortholog_one2one
ENSCJAG00000010998,ENSG00000179431,ortholog_one2one
ENSCJAG00000002915,ENSG00000164054,ortholog_one2one
ENSCJAG00000019012,ENSG00000149021,ortholog_one2one
ENSCJAG00000035955,ENSG00000185730,ortholog_one2one
ENSCJAG00000017107,ENSG00000014919,ortholog_one2one
ENSCJAG00000010537,ENSG00000170242,ortholog_one2one
ENSCJAG00000012154,ENSG00000103254,ortholog_one2one
ENSCJAG00000017706,ENSG00000139610,ortholog_one2one
ENSCJAG00000008684,ENSG00000167910,ortholog_one2one
ENSCJAG00000007006,ENSG00000151116,ortholog_one2one
ENSCJAG00000003843,ENSG00000197721,ortholog_one2one
ENSCJAG00000002478,ENSG00000171877,ortholog_one2one
ENSCJAG00000009037,ENSG00000162928,ortholog_one2one
ENSCJAG00000006233,ENSG00000151693,ortholog_one2one
ENSCJAG00000017121,ENSG00000119929,ortholog_one2one
ENSCJAG00000011000,ENSG00000166326,ortholog_one2one
ENSCJAG00000004293,ENSG00000147724,ortholog_one2one
ENSCJAG00000047319,ENSG00000250571,ortholog_one2one
ENSCJAG00000001378,ENSG00000138592,ortholog_one2one
ENSCJAG00000018355,ENSG00000140488,ortholog_one2one
ENSCJAG00000066293,ENSG00000248712,ortholog_one2one
ENSCJAG00000012165,ENSG00000162004,ortholog_one2one
ENSCJAG00000072475,ENSG00000124942,ortholog_one2one
ENSCJAG00000040604,ENSG00000184545,ortholog_one2one
ENSCJAG00000001461,ENSG00000157856,ortholog_one2one
ENSCJAG00000002190,ENSG00000168056,ortholog_one2one
ENSCJAG00000014359,ENSG00000137501,ortholog_one2one
ENSCJAG00000039497,ENSG00000139910,ortholog_one2one
ENSCJAG00000011991,ENSG00000185053,ortholog_one2one
ENSCJAG00000009054,ENSG00000162927,ortholog_one2one
ENSCJAG00000021485,ENSG00000179950,ortholog_one2one
ENSCJAG00000017685,ENSG00000110934,ortholog_one2one
ENSCJAG00000012486,ENSG00000232859,ortholog_one2one
ENSCJAG00000038069,ENSG00000181638,ortholog_one2one
ENSCJAG00000014927,ENSG00000074201,ortholog_one2one
ENSCJAG00000000894,ENSG00000197535,ortholog_one2one
ENSCJAG00000014015,ENSG00000110395,ortholog_one2one
ENSCJAG00000040023,ENSG00000172893,ortholog_one2one
ENSCJAG00000019632,ENSG00000168887,ortholog_one2one
ENSCJAG00000017142,ENSG00000023839,ortholog_one2one
ENSCJAG00000018357,ENSG00000182208,ortholog_one2one
ENSCJAG00000013203,ENSG00000184640,ortholog_one2one
ENSCJAG00000001477,ENSG00000138018,ortholog_one2one
ENSCJAG00000064441,ENSG00000277494,ortholog_one2one
ENSCJAG00000010812,ENSG00000150764,ortholog_one2one
ENSCJAG00000002921,ENSG00000114268,ortholog_one2one
ENSCJAG00000022189,ENSG00000154723,ortholog_one2one
ENSCJAG00000018254,ENSG00000213614,ortholog_one2one
ENSCJAG00000001534,ENSG00000231213,ortholog_one2one
ENSCJAG00000019638,ENSG00000168890,ortholog_one2one
ENSCJAG00000015472,ENSG00000173482,ortholog_one2one
ENSCJAG00000011017,ENSG00000179241,ortholog_one2one
ENSCJAG00000012174,ENSG00000103253,ortholog_one2one
ENSCJAG00000006434,ENSG00000121753,ortholog_one2one
ENSCJAG00000085647,ENSG00000172890,ortholog_one2one
ENSCJAG00000017840,ENSG00000188906,ortholog_one2one
ENSCJAG00000008975,ENSG00000162924,ortholog_one2one
ENSCJAG00000003807,ENSG00000117335,ortholog_one2one
ENSCJAG00000021453,ENSG00000176956,ortholog_one2one
ENSCJAG00000018526,ENSG00000108018,ortholog_one2one
ENSCJAG00000033294,ENSG00000149016,ortholog_one2one
ENSCJAG00000012477,ENSG00000007171,ortholog_one2one
ENSCJAG00000009663,ENSG00000055813,ortholog_one2one
ENSCJAG00000002443,ENSG00000166734,ortholog_one2one
ENSCJAG00000014446,ENSG00000179071,ortholog_one2one
ENSCJAG00000017162,ENSG00000107554,ortholog_one2one
ENSCJAG00000019651,ENSG00000168899,ortholog_one2one
ENSCJAG00000075110,ENSG00000247595,ortholog_one2one
ENSCJAG00000012185,ENSG00000103245,ortholog_one2one
ENSCJAG00000083781,ENSG00000174672,ortholog_one2one
ENSCJAG00000075465,ENSG00000181754,ortholog_one2one
ENSCJAG00000014939,ENSG00000178301,ortholog_one2one
ENSCJAG00000001542,ENSG00000188313,ortholog_one2one
ENSCJAG00000046213,ENSG00000118640,ortholog_one2one
ENSCJAG00000008834,ENSG00000035681,ortholog_one2one
ENSCJAG00000001491,ENSG00000173567,ortholog_one2one
ENSCJAG00000018928,ENSG00000149480,ortholog_one2one
ENSCJAG00000035007,ENSG00000261667,ortholog_one2one
ENSCJAG00000012957,ENSG00000114757,ortholog_one2one
ENSCJAG00000073609,ENSG00000170545,ortholog_one2one
ENSCJAG00000001219,ENSG00000022840,ortholog_one2one
ENSCJAG00000004103,ENSG00000196660,ortholog_one2one
ENSCJAG00000003054,ENSG00000065135,ortholog_one2one
ENSCJAG00000018244,ENSG00000187806,ortholog_one2one
ENSCJAG00000011032,ENSG00000110442,ortholog_one2one
ENSCJAG00000046450,ENSG00000284844,ortholog_one2one
ENSCJAG00000006985,ENSG00000179119,ortholog_one2one
ENSCJAG00000002634,ENSG00000147465,ortholog_one2one
ENSCJAG00000017611,ENSG00000160226,ortholog_one2one
ENSCJAG00000013199,ENSG00000197321,ortholog_one2one
ENSCJAG00000012194,ENSG00000102854,ortholog_one2one
ENSCJAG00000019657,ENSG00000115486,ortholog_one2one
ENSCJAG00000018884,ENSG00000149499,ortholog_one2one
ENSCJAG00000006213,ENSG00000176165,ortholog_one2one
ENSCJAG00000009690,ENSG00000115380,ortholog_one2one
ENSCJAG00000055962,ENSG00000183283,ortholog_one2one
ENSCJAG00000048015,ENSG00000175324,ortholog_one2one
ENSCJAG00000002423,ENSG00000137770,ortholog_one2one
ENSCJAG00000076554,ENSG00000151117,ortholog_one2one
ENSCJAG00000003071,ENSG00000134183,ortholog_one2one
ENSCJAG00000018219,ENSG00000166233,ortholog_one2one
ENSCJAG00000048657,ENSG00000188295,ortholog_one2one
ENSCJAG00000006935,ENSG00000179057,ortholog_one2one
ENSCJAG00000048226,ENSG00000286095,ortholog_one2one
ENSCJAG00000044850,ENSG00000162961,ortholog_one2one
ENSCJAG00000002619,ENSG00000156735,ortholog_one2one
ENSCJAG00000009102,ENSG00000115421,ortholog_one2one
ENSCJAG00000044403,ENSG00000135362,ortholog_one2one
ENSCJAG00000009740,ENSG00000138035,ortholog_one2one
ENSCJAG00000044995,ENSG00000149489,ortholog_one2one
ENSCJAG00000019681,ENSG00000168906,ortholog_one2one
ENSCJAG00000017197,ENSG00000120054,ortholog_one2one
ENSCJAG00000012014,ENSG00000164741,ortholog_one2one
ENSCJAG00000003776,ENSG00000174059,ortholog_one2one
ENSCJAG00000018181,ENSG00000140463,ortholog_one2one
ENSCJAG00000011727,ENSG00000081692,ortholog_one2one
ENSCJAG00000019546,ENSG00000151502,ortholog_one2one
ENSCJAG00000080238,ENSG00000078902,ortholog_one2one
ENSCJAG00000073600,ENSG00000142185,ortholog_one2one
ENSCJAG00000016541,ENSG00000132164,ortholog_one2one
ENSCJAG00000003092,ENSG00000116337,ortholog_one2one
ENSCJAG00000021834,ENSG00000145040,ortholog_one2one
ENSCJAG00000018860,ENSG00000149541,ortholog_one2one
ENSCJAG00000002412,ENSG00000104131,ortholog_one2one
ENSCJAG00000017646,ENSG00000184271,ortholog_one2one
ENSCJAG00000012253,ENSG00000007376,ortholog_one2one
ENSCJAG00000018489,ENSG00000015171,ortholog_one2one
ENSCJAG00000017211,ENSG00000107566,ortholog_one2one
ENSCJAG00000018161,ENSG00000159322,ortholog_one2one
ENSCJAG00000001322,ENSG00000092439,ortholog_one2one
ENSCJAG00000011070,ENSG00000175104,ortholog_one2one
ENSCJAG00000041138,ENSG00000114698,ortholog_one2one
ENSCJAG00000003967,ENSG00000136628,ortholog_one2one
ENSCJAG00000011864,ENSG00000072182,ortholog_one2one
ENSCJAG00000040339,ENSG00000107443,ortholog_one2one
ENSCJAG00000019542,ENSG00000151500,ortholog_one2one
ENSCJAG00000019695,ENSG00000152292,ortholog_one2one
ENSCJAG00000075857,ENSG00000215182,ortholog_one2one
ENSCJAG00000006180,ENSG00000184304,ortholog_one2one
ENSCJAG00000012946,ENSG00000101577,ortholog_one2one
ENSCJAG00000001309,ENSG00000167272,ortholog_one2one
ENSCJAG00000039101,ENSG00000166349,ortholog_one2one
ENSCJAG00000016267,ENSG00000177853,ortholog_one2one
ENSCJAG00000006871,ENSG00000108091,ortholog_one2one
ENSCJAG00000012262,ENSG00000127586,ortholog_one2one
ENSCJAG00000039821,ENSG00000143740,ortholog_one2one
ENSCJAG00000008138,ENSG00000084731,ortholog_one2one
ENSCJAG00000011084,ENSG00000175097,ortholog_one2one
ENSCJAG00000017599,ENSG00000135457,ortholog_one2one
ENSCJAG00000017244,ENSG00000213341,ortholog_one2one
ENSCJAG00000076602,ENSG00000119801,ortholog_one2one
ENSCJAG00000009837,ENSG00000275052,ortholog_one2one
ENSCJAG00000082459,ENSG00000198788,ortholog_one2one
ENSCJAG00000007474,ENSG00000065534,ortholog_one2one
ENSCJAG00000012443,ENSG00000070915,ortholog_one2one
ENSCJAG00000018826,ENSG00000089597,ortholog_one2one
ENSCJAG00000015618,ENSG00000174606,ortholog_one2one
ENSCJAG00000008079,ENSG00000058404,ortholog_one2one
ENSCJAG00000056072,ENSG00000084733,ortholog_one2one
ENSCJAG00000075194,ENSG00000127588,ortholog_one2one
ENSCJAG00000009164,ENSG00000110786,ortholog_one2one
ENSCJAG00000010906,ENSG00000150768,ortholog_one2one
ENSCJAG00000019530,ENSG00000151498,ortholog_one2one
ENSCJAG00000002382,ENSG00000104133,ortholog_one2one
ENSCJAG00000009226,ENSG00000119866,ortholog_one2one
ENSCJAG00000016270,ENSG00000095585,ortholog_one2one
ENSCJAG00000004331,ENSG00000131773,ortholog_one2one
ENSCJAG00000036106,ENSG00000213626,ortholog_one2one
ENSCJAG00000070948,ENSG00000145592,ortholog_one2one
ENSCJAG00000012302,ENSG00000103227,ortholog_one2one
ENSCJAG00000016551,ENSG00000157103,ortholog_one2one
ENSCJAG00000044645,ENSG00000157782,ortholog_one2one
ENSCJAG00000002754,ENSG00000144407,ortholog_one2one
ENSCJAG00000017176,ENSG00000095485,ortholog_one2one
ENSCJAG00000001578,ENSG00000152952,ortholog_one2one
ENSCJAG00000008091,ENSG00000157833,ortholog_one2one
ENSCJAG00000041726,ENSG00000042493,ortholog_one2one
ENSCJAG00000010506,ENSG00000050165,ortholog_one2one
ENSCJAG00000079223,ENSG00000184956,ortholog_one2one
ENSCJAG00000010954,ENSG00000150773,ortholog_one2one
ENSCJAG00000019431,ENSG00000078687,ortholog_one2one
ENSCJAG00000006862,ENSG00000165449,ortholog_one2one
ENSCJAG00000012923,ENSG00000163728,ortholog_one2one
ENSCJAG00000080517,ENSG00000143816,ortholog_one2one
ENSCJAG00000048252,ENSG00000172954,ortholog_one2one
ENSCJAG00000018044,ENSG00000067141,ortholog_one2one
ENSCJAG00000002978,ENSG00000114270,ortholog_one2one
ENSCJAG00000015253,ENSG00000137497,ortholog_one2one
ENSCJAG00000011894,ENSG00000123989,ortholog_one2one
ENSCJAG00000019718,ENSG00000115459,ortholog_one2one
ENSCJAG00000021467,ENSG00000180900,ortholog_one2one
ENSCJAG00000016650,ENSG00000154342,ortholog_one2one
ENSCJAG00000086711,ENSG00000110925,ortholog_one2one
ENSCJAG00000011913,ENSG00000188760,ortholog_one2one
ENSCJAG00000010961,ENSG00000150776,ortholog_one2one
ENSCJAG00000008008,ENSG00000084754,ortholog_one2one
ENSCJAG00000003770,ENSG00000076356,ortholog_one2one
ENSCJAG00000008958,ENSG00000198846,ortholog_one2one
ENSCJAG00000047014,ENSG00000181192,ortholog_one2one
ENSCJAG00000081918,ENSG00000160233,ortholog_one2one
ENSCJAG00000047008,ENSG00000175970,ortholog_one2one
ENSCJAG00000043588,ENSG00000213366,ortholog_one2one
ENSCJAG00000007711,ENSG00000254726,ortholog_one2one
ENSCJAG00000042796,ENSG00000143494,ortholog_one2one
ENSCJAG00000041786,ENSG00000143761,ortholog_one2one
ENSCJAG00000010716,ENSG00000148541,ortholog_one2one
ENSCJAG00000009868,ENSG00000163001,ortholog_one2one
ENSCJAG00000003173,ENSG00000162949,ortholog_one2one
ENSCJAG00000015329,ENSG00000175894,ortholog_one2one
ENSCJAG00000007619,ENSG00000173175,ortholog_one2one
ENSCJAG00000019726,ENSG00000042445,ortholog_one2one
ENSCJAG00000017269,ENSG00000196072,ortholog_one2one
ENSCJAG00000007754,ENSG00000166257,ortholog_one2one
ENSCJAG00000017564,ENSG00000050426,ortholog_one2one
ENSCJAG00000018821,ENSG00000185085,ortholog_one2one
ENSCJAG00000012901,ENSG00000284862,ortholog_one2one
ENSCJAG00000016325,ENSG00000107447,ortholog_one2one
ENSCJAG00000002379,ENSG00000229474,ortholog_one2one
ENSCJAG00000010975,ENSG00000204370,ortholog_one2one
ENSCJAG00000001332,ENSG00000122971,ortholog_one2one
ENSCJAG00000007782,ENSG00000166261,ortholog_one2one
ENSCJAG00000007943,ENSG00000138029,ortholog_one2one
ENSCJAG00000011924,ENSG00000124006,ortholog_one2one
ENSCJAG00000012955,ENSG00000132205,ortholog_one2one
ENSCJAG00000039504,ENSG00000152284,ortholog_one2one
ENSCJAG00000002377,ENSG00000166710,ortholog_one2one
ENSCJAG00000023448,ENSG00000221931,ortholog_one2one
ENSCJAG00000005413,ENSG00000160789,ortholog_one2one
ENSCJAG00000004011,ENSG00000129003,ortholog_one2one
ENSCJAG00000010726,ENSG00000233927,ortholog_one2one
ENSCJAG00000080615,ENSG00000204300,ortholog_one2one
ENSCJAG00000018789,ENSG00000162194,ortholog_one2one
ENSCJAG00000042503,ENSG00000107593,ortholog_one2one
ENSCJAG00000047907,ENSG00000197430,ortholog_one2one
ENSCJAG00000016721,ENSG00000143793,ortholog_one2one
ENSCJAG00000010368,ENSG00000133816,ortholog_one2one
ENSCJAG00000009275,ENSG00000115392,ortholog_one2one
ENSCJAG00000019735,ENSG00000176407,ortholog_one2one
ENSCJAG00000041374,ENSG00000243489,ortholog_one2one
ENSCJAG00000043961,ENSG00000196639,ortholog_one2one
ENSCJAG00000003150,ENSG00000158089,ortholog_one2one
ENSCJAG00000007793,ENSG00000181518,ortholog_one2one
ENSCJAG00000045554,ENSG00000166105,ortholog_one2one
ENSCJAG00000012499,ENSG00000150782,ortholog_one2one
ENSCJAG00000012357,ENSG00000051108,ortholog_one2one
ENSCJAG00000010732,ENSG00000186994,ortholog_one2one
ENSCJAG00000022106,ENSG00000171014,ortholog_one2one
ENSCJAG00000018554,ENSG00000065665,ortholog_one2one
ENSCJAG00000012392,ENSG00000141068,ortholog_one2one
ENSCJAG00000006385,ENSG00000205978,ortholog_one2one
ENSCJAG00000047635,ENSG00000215454,ortholog_one2one
ENSCJAG00000016730,ENSG00000162910,ortholog_one2one
ENSCJAG00000022107,ENSG00000181499,ortholog_one2one
ENSCJAG00000004348,ENSG00000066827,ortholog_one2one
ENSCJAG00000002369,ENSG00000185880,ortholog_one2one
ENSCJAG00000021469,ENSG00000104499,ortholog_one2one
ENSCJAG00000006106,ENSG00000092140,ortholog_one2one
ENSCJAG00000022108,ENSG00000196248,ortholog_one2one
ENSCJAG00000004594,ENSG00000112624,ortholog_one2one
ENSCJAG00000008677,ENSG00000089157,ortholog_one2one
ENSCJAG00000000543,ENSG00000149972,ortholog_one2one
ENSCJAG00000016583,ENSG00000197548,ortholog_one2one
ENSCJAG00000075902,ENSG00000139675,ortholog_one2one
ENSCJAG00000012498,ENSG00000150783,ortholog_one2one
ENSCJAG00000018816,ENSG00000214756,ortholog_one2one
ENSCJAG00000012329,ENSG00000087237,ortholog_one2one
ENSCJAG00000001966,ENSG00000120805,ortholog_one2one
ENSCJAG00000010768,ENSG00000167772,ortholog_one2one
ENSCJAG00000016371,ENSG00000095587,ortholog_one2one
ENSCJAG00000082326,ENSG00000204922,ortholog_one2one
ENSCJAG00000086618,ENSG00000034510,ortholog_one2one
ENSCJAG00000055788,ENSG00000167656,ortholog_one2one
ENSCJAG00000001359,ENSG00000157837,ortholog_one2one
ENSCJAG00000009299,ENSG00000028116,ortholog_one2one
ENSCJAG00000011607,ENSG00000183020,ortholog_one2one
ENSCJAG00000012446,ENSG00000197580,ortholog_one2one
ENSCJAG00000023341,ENSG00000221821,ortholog_one2one
ENSCJAG00000000301,ENSG00000188155,ortholog_one2one
ENSCJAG00000015690,ENSG00000162769,ortholog_one2one
ENSCJAG00000008976,ENSG00000178538,ortholog_one2one
ENSCJAG00000007804,ENSG00000110002,ortholog_one2one
ENSCJAG00000034108,ENSG00000214711,ortholog_one2one
ENSCJAG00000083056,ENSG00000180155,ortholog_one2one
ENSCJAG00000075937,ENSG00000123999,ortholog_one2one
ENSCJAG00000016738,ENSG00000143774,ortholog_one2one
ENSCJAG00000007704,ENSG00000121542,ortholog_one2one
ENSCJAG00000010778,ENSG00000185236,ortholog_one2one
ENSCJAG00000016413,ENSG00000077147,ortholog_one2one
ENSCJAG00000046770,ENSG00000075290,ortholog_one2one
ENSCJAG00000010699,ENSG00000165443,ortholog_one2one
ENSCJAG00000004662,ENSG00000137161,ortholog_one2one
ENSCJAG00000019738,ENSG00000186854,ortholog_one2one
ENSCJAG00000018751,ENSG00000162191,ortholog_one2one
ENSCJAG00000063198,ENSG00000221859,ortholog_one2one
ENSCJAG00000046775,ENSG00000283992,ortholog_one2one
ENSCJAG00000011938,ENSG00000144589,ortholog_one2one
ENSCJAG00000006924,ENSG00000183695,ortholog_one2one
ENSCJAG00000012266,ENSG00000140853,ortholog_one2one
ENSCJAG00000004675,ENSG00000124713,ortholog_one2one
ENSCJAG00000005938,ENSG00000092108,ortholog_one2one
ENSCJAG00000041224,ENSG00000184787,ortholog_one2one
ENSCJAG00000078107,ENSG00000197353,ortholog_one2one
ENSCJAG00000007712,ENSG00000065485,ortholog_one2one
ENSCJAG00000071762,ENSG00000126233,ortholog_one2one
ENSCJAG00000015706,ENSG00000185523,ortholog_one2one
ENSCJAG00000010794,ENSG00000099785,ortholog_one2one
ENSCJAG00000017347,ENSG00000075826,ortholog_one2one
ENSCJAG00000008639,ENSG00000089159,ortholog_one2one
ENSCJAG00000086915,ENSG00000130193,ortholog_one2one
ENSCJAG00000013594,ENSG00000135100,ortholog_one2one
ENSCJAG00000047970,ENSG00000177363,ortholog_one2one
ENSCJAG00000071840,ENSG00000013016,ortholog_one2one
ENSCJAG00000047808,ENSG00000150787,ortholog_one2one
ENSCJAG00000010639,ENSG00000122870,ortholog_one2one
ENSCJAG00000001906,ENSG00000166211,ortholog_one2one
ENSCJAG00000010314,ENSG00000197702,ortholog_one2one
ENSCJAG00000010529,ENSG00000184900,ortholog_one2one
ENSCJAG00000021484,ENSG00000160886,ortholog_one2one
ENSCJAG00000012351,ENSG00000109046,ortholog_one2one
ENSCJAG00000005886,ENSG00000100473,ortholog_one2one
ENSCJAG00000037906,ENSG00000166136,ortholog_one2one
ENSCJAG00000010802,ENSG00000099783,ortholog_one2one
ENSCJAG00000004684,ENSG00000124587,ortholog_one2one
ENSCJAG00000011943,ENSG00000114923,ortholog_one2one
ENSCJAG00000017922,ENSG00000151229,ortholog_one2one
ENSCJAG00000003180,ENSG00000198758,ortholog_one2one
ENSCJAG00000062378,ENSG00000167653,ortholog_one2one
ENSCJAG00000016643,ENSG00000144560,ortholog_one2one
ENSCJAG00000016474,ENSG00000155629,ortholog_one2one
ENSCJAG00000018730,ENSG00000168000,ortholog_one2one
ENSCJAG00000019742,ENSG00000115423,ortholog_one2one
ENSCJAG00000006851,ENSG00000177054,ortholog_one2one
ENSCJAG00000021476,ENSG00000234616,ortholog_one2one
ENSCJAG00000042223,ENSG00000165609,ortholog_one2one
ENSCJAG00000005605,ENSG00000196189,ortholog_one2one
ENSCJAG00000011689,ENSG00000177830,ortholog_one2one
ENSCJAG00000085899,ENSG00000183255,ortholog_one2one
ENSCJAG00000005902,ENSG00000188771,ortholog_one2one
ENSCJAG00000041066,ENSG00000166135,ortholog_one2one
ENSCJAG00000012206,ENSG00000140848,ortholog_one2one
ENSCJAG00000010913,ENSG00000133246,ortholog_one2one
ENSCJAG00000003090,ENSG00000158125,ortholog_one2one
ENSCJAG00000012137,ENSG00000198576,ortholog_one2one
ENSCJAG00000001667,ENSG00000111666,ortholog_one2one
ENSCJAG00000043836,ENSG00000135114,ortholog_one2one
ENSCJAG00000015712,ENSG00000203705,ortholog_one2one
ENSCJAG00000012066,ENSG00000250305,ortholog_one2one
ENSCJAG00000005822,ENSG00000196792,ortholog_one2one
ENSCJAG00000013253,ENSG00000165757,ortholog_one2one
ENSCJAG00000045223,ENSG00000138622,ortholog_one2one
ENSCJAG00000018603,ENSG00000151465,ortholog_one2one
ENSCJAG00000001605,ENSG00000181744,ortholog_one2one
ENSCJAG00000016746,ENSG00000198835,ortholog_one2one
ENSCJAG00000016749,ENSG00000181873,ortholog_one2one
ENSCJAG00000007825,ENSG00000082684,ortholog_one2one
ENSCJAG00000010927,ENSG00000133250,ortholog_one2one
ENSCJAG00000013270,ENSG00000107951,ortholog_one2one
ENSCJAG00000007894,ENSG00000280090,ortholog_one2one
ENSCJAG00000010554,ENSG00000160255,ortholog_one2one
ENSCJAG00000069907,ENSG00000162188,ortholog_one2one
ENSCJAG00000015324,ENSG00000137496,ortholog_one2one
ENSCJAG00000017991,ENSG00000183324,ortholog_one2one
ENSCJAG00000012070,ENSG00000154359,ortholog_one2one
ENSCJAG00000006327,ENSG00000163568,ortholog_one2one
ENSCJAG00000010625,ENSG00000108064,ortholog_one2one
ENSCJAG00000001404,ENSG00000089041,ortholog_one2one
ENSCJAG00000022117,ENSG00000197125,ortholog_one2one
ENSCJAG00000006536,ENSG00000134668,ortholog_one2one
ENSCJAG00000010346,ENSG00000181790,ortholog_one2one
ENSCJAG00000006844,ENSG00000129170,ortholog_one2one
ENSCJAG00000012189,ENSG00000172775,ortholog_one2one
ENSCJAG00000010263,ENSG00000187079,ortholog_one2one
ENSCJAG00000018709,ENSG00000214753,ortholog_one2one
ENSCJAG00000053698,ENSG00000170953,ortholog_one2one
ENSCJAG00000011724,ENSG00000214063,ortholog_one2one
ENSCJAG00000007744,ENSG00000109956,ortholog_one2one
ENSCJAG00000017927,ENSG00000180116,ortholog_one2one
ENSCJAG00000005625,ENSG00000160785,ortholog_one2one
ENSCJAG00000022966,ENSG00000196233,ortholog_one2one
ENSCJAG00000038255,ENSG00000196119,ortholog_one2one
ENSCJAG00000012265,ENSG00000141456,ortholog_one2one
ENSCJAG00000021492,ENSG00000180921,ortholog_one2one
ENSCJAG00000005514,ENSG00000145050,ortholog_one2one
ENSCJAG00000018703,ENSG00000162222,ortholog_one2one
ENSCJAG00000017038,ENSG00000063761,ortholog_one2one
ENSCJAG00000001617,ENSG00000181804,ortholog_one2one
ENSCJAG00000009623,ENSG00000183049,ortholog_one2one
ENSCJAG00000003199,ENSG00000184371,ortholog_one2one
ENSCJAG00000012108,ENSG00000275342,ortholog_one2one
ENSCJAG00000007913,ENSG00000154143,ortholog_one2one
ENSCJAG00000038512,ENSG00000259956,ortholog_one2one
ENSCJAG00000017397,ENSG00000075891,ortholog_one2one
ENSCJAG00000019744,ENSG00000168297,ortholog_one2one
ENSCJAG00000018693,ENSG00000185670,ortholog_one2one
ENSCJAG00000012138,ENSG00000159579,ortholog_one2one
ENSCJAG00000006307,ENSG00000162706,ortholog_one2one
ENSCJAG00000000078,ENSG00000080986,ortholog_one2one
ENSCJAG00000011754,ENSG00000177697,ortholog_one2one
ENSCJAG00000032556,ENSG00000254469,ortholog_one2one
ENSCJAG00000017942,ENSG00000173208,ortholog_one2one
ENSCJAG00000021101,ENSG00000169857,ortholog_one2one
ENSCJAG00000001436,ENSG00000135124,ortholog_one2one
ENSCJAG00000010573,ENSG00000072401,ortholog_one2one
ENSCJAG00000010599,ENSG00000160256,ortholog_one2one
ENSCJAG00000007855,ENSG00000138463,ortholog_one2one
ENSCJAG00000009000,ENSG00000104388,ortholog_one2one
ENSCJAG00000019805,ENSG00000163541,ortholog_one2one
ENSCJAG00000018009,ENSG00000156642,ortholog_one2one
ENSCJAG00000044384,ENSG00000184007,ortholog_one2one
ENSCJAG00000008208,ENSG00000015676,ortholog_one2one
